0.0,0.0
1.0,0.0
2.0,0.0
3.0,0.0
4.0,0.0
5.0,0.0
6.0,0.0
7.0,0.0
8.0,0.0
9.0,0.0
10.0,0.0
11.0,0.0
12.0,0.0
13.0,0.0
14.0,0.0
15.0,0.0
16.0,0.0
17.0,0.0
18.0,0.0
19.0,0.0
20.0,0.0
21.0,0.0
22.0,0.0
23.0,0.0
24.0,0.0
25.0,0.0
26.0,0.0
27.0,0.0
28.0,0.0
29.0,0.0
30.0,0.0
31.0,0.0
32.0,0.0
33.0,0.0
34.0,0.0
35.0,0.0
36.0,0.0
37.0,0.0
38.0,0.0
39.0,0.0
40.0,0.0
41.0,6.08014445240848e-06
42.0,1.1594447791629634e-05
43.0,9.292419026141742e-06
44.0,5.271808608187078e-06
45.0,0.0
46.0,0.0
47.0,0.0
48.0,4.878982090497037e-06
49.0,6.252065720544324e-06
50.0,6.030970757345934e-06
51.0,1.636915684776985e-06
52.0,0.0
53.0,0.0
54.0,4.160842412544789e-07
55.0,5.621758554246242e-06
56.0,6.159332041976939e-06
57.0,5.560465488874061e-06
58.0,2.002003728191018e-07
59.0,0.0
60.0,0.0
61.0,2.6842379009078214e-06
62.0,6.7352817765380045e-06
63.0,5.085369522868763e-06
64.0,3.915396913500624e-06
65.0,0.0
66.0,0.0
67.0,0.0
68.0,4.188064654990352e-06
69.0,6.6429125986156715e-06
70.0,7.568695775031912e-06
71.0,2.409492596659272e-06
72.0,0.0
73.0,0.0
74.0,1.0403541043901241e-07
75.0,5.104651342918061e-06
76.0,6.458973899932623e-06
77.0,6.356106491570179e-06
78.0,6.269469826808944e-07
79.0,0.0
80.0,0.0
81.0,1.7994770131738425e-06
82.0,6.737480856548968e-06
83.0,6.062932629040952e-06
84.0,3.995370236929678e-06
85.0,0.0
86.0,0.0
87.0,0.0
88.0,4.394267250088755e-06
89.0,6.629299228448948e-06
90.0,6.381367213510931e-06
91.0,3.481008432929846e-06
92.0,0.0
93.0,0.0
94.0,7.836050883002475e-09
95.0,4.9656047941516585e-06
96.0,7.2960997264793355e-06
97.0,7.155116447750893e-06
98.0,9.951422935926554e-07
99.0,0.0
100.0,0.0
101.0,1.084113248659651e-06
102.0,6.8775131774676906e-06
103.0,6.637150939920828e-06
104.0,5.583702812072997e-06
105.0,8.06626663231697e-09
106.0,0.0
107.0,0.0
108.0,3.5339799645455516e-06
109.0,6.71256095788053e-06
110.0,6.35230537630855e-06
111.0,3.6459879541242657e-06
112.0,0.0
113.0,0.0
114.0,0.0
115.0,4.338814399903101e-06
116.0,5.888771517603188e-06
117.0,7.3366053115100965e-06
118.0,1.4724942403456362e-06
119.0,0.0
120.0,0.0
121.0,4.928677423621898e-07
122.0,6.4815989286444145e-06
123.0,6.636685177485142e-06
124.0,5.67640746257515e-06
125.0,1.3213465544821294e-07
126.0,0.0
127.0,0.0
128.0,2.466607657338314e-06
129.0,6.441974558551137e-06
130.0,5.806539512679574e-06
131.0,4.198713228848753e-06
132.0,0.0
133.0,0.0
134.0,0.0
135.0,4.1427187775519385e-06
136.0,5.559042726659326e-06
137.0,6.9189396798028996e-06
138.0,2.3927673734738077e-06
139.0,0.0
140.0,0.0
141.0,2.0503190413680863e-07
142.0,6.107978636764852e-06
143.0,6.49942397072317e-06
144.0,6.107591219341166e-06
145.0,4.3284472715453295e-07
146.0,0.0
147.0,0.0
148.0,1.670538536135072e-06
149.0,6.224478092274382e-06
150.0,5.806529983782141e-06
151.0,4.614365199044458e-06
152.0,0.0
153.0,0.0
154.0,0.0
155.0,5.119176420468885e-06
156.0,1.000306113103572e-05
157.0,1.1856576568573572e-05
158.0,7.156826741129882e-06
159.0,0.0
160.0,0.0
161.0,0.0
162.0,0.0
163.0,0.0
164.0,0.0
165.0,0.0
166.0,0.0
167.0,0.0
168.0,0.0
169.0,0.0
170.0,0.0
171.0,0.0
172.0,0.0
173.0,0.0
174.0,0.0
175.0,0.0
176.0,0.0
177.0,0.0
178.0,0.0
179.0,0.0
180.0,0.0
181.0,0.0
182.0,0.0
183.0,0.0
184.0,0.0
185.0,0.0
186.0,0.0
187.0,0.0
188.0,0.0
189.0,0.0
190.0,0.0
191.0,0.0
192.0,0.0
193.0,0.0
194.0,0.0
195.0,0.0
196.0,0.0
197.0,0.0
198.0,0.0
199.0,0.0
