0.0,0.0
1.0,0.0
2.0,0.0
3.0,3.125058156376194e-11
4.0,5.904552167770157e-10
5.0,5.913344448851585e-10
6.0,2.2057960543507513e-10
7.0,1.532164303379319e-10
8.0,7.715501625923536e-12
9.0,8.666523321452806e-10
10.0,9.261816516617661e-10
11.0,2.6419986443490143e-10
12.0,8.972675950792368e-10
13.0,1.2322600884143233e-09
14.0,1.7660113878697582e-09
15.0,1.6365977476789227e-11
16.0,2.940949180108972e-09
17.0,1.5007794244656482e-09
18.0,3.7931211357699103e-10
19.0,5.664467676114476e-10
20.0,7.703264614593013e-10
21.0,2.0471554033566286e-09
22.0,9.098229386440076e-10
23.0,1.3541969001284049e-08
24.0,2.8625284249434128e-08
25.0,1.8382183437743285e-09
26.0,1.8299212005518614e-09
27.0,4.79750403255152e-08
28.0,1.8935610713931213e-07
29.0,6.636539187900435e-10
30.0,1.2456301383478911e-08
31.0,1.448515610449072e-08
32.0,6.953254671015749e-09
33.0,1.132551241719126e-08
34.0,1.4079436891241597e-08
35.0,1.6486189802841508e-08
36.0,1.4825488844833766e-08
37.0,2.2635974603835008e-08
38.0,5.064401139013101e-07
39.0,3.704748450659146e-07
40.0,2.0334530302300713e-11
41.0,3.1899202790412525e-08
42.0,1.898810646026747e-07
43.0,2.4097128893078834e-07
44.0,8.189160758707871e-08
45.0,2.3997727322355855e-08
46.0,2.9364999413534698e-08
47.0,1.7597383577092585e-08
48.0,8.603359373624303e-08
49.0,4.1987510538577755e-08
50.0,2.9758057209329147e-07
51.0,5.944362271692679e-08
52.0,1.2494904247562463e-07
53.0,1.074245673205319e-08
54.0,3.933303971248818e-09
55.0,3.279082680124605e-08
56.0,8.354262219436501e-08
57.0,9.907603459050859e-08
58.0,3.431642732870328e-08
59.0,2.3301399094194295e-08
60.0,2.6474682378640038e-08
61.0,4.395526120115347e-08
62.0,1.318013423691916e-07
63.0,4.3941770998748e-08
64.0,1.1570828447262544e-08
65.0,4.041410477142967e-08
66.0,3.7666652152570854e-08
67.0,1.5200664380252433e-08
68.0,6.091109876910128e-08
69.0,9.847839398361976e-08
70.0,5.52475994624123e-08
71.0,1.2698094762576772e-08
72.0,1.183755998109617e-08
73.0,1.6683434227451343e-08
74.0,6.065173765748395e-09
75.0,1.0172448259889678e-07
76.0,1.1085374409775008e-07
77.0,4.1726979710726336e-07
78.0,3.728348017958058e-08
79.0,6.8857990593458506e-09
80.0,1.4349845894400429e-08
81.0,8.438761619856077e-08
82.0,1.3334601338126478e-07
83.0,5.2600949573927505e-08
84.0,8.746264443864423e-08
85.0,5.869001231839691e-08
86.0,7.83667595122318e-08
87.0,4.790192657452755e-09
88.0,4.48255267086435e-08
89.0,7.439096580732005e-08
90.0,3.292431610532727e-07
91.0,1.0190410565956173e-07
92.0,5.2954625608541255e-08
93.0,8.557193409560656e-08
94.0,3.2122638842920986e-08
95.0,2.2457237097828105e-07
96.0,2.7633778911641904e-07
97.0,2.439151847166399e-07
98.0,1.0295586085943515e-08
99.0,2.6006585861350847e-08
100.0,4.176051679934071e-08
101.0,2.314778092290989e-08
102.0,2.2460780391251738e-07
103.0,1.1622224059410903e-07
104.0,1.3709971909885368e-07
105.0,2.726633752914362e-08
106.0,3.58252344879826e-08
107.0,2.782040167444037e-08
108.0,6.325357908460566e-08
109.0,8.9131496162291e-08
110.0,2.950518153566638e-07
111.0,4.244902085925882e-08
112.0,2.0167326415164463e-08
113.0,4.64098463654242e-08
114.0,6.490401480903415e-09
115.0,1.3145110281834188e-07
116.0,4.75379389509476e-08
117.0,2.1993230250060052e-07
118.0,3.1673418867831215e-08
119.0,8.545157277034679e-09
120.0,4.775040971156541e-08
121.0,9.312048575488969e-09
122.0,5.149129555122058e-08
