0.343787,0.7233985,0.16370485723018646,0.19930726289749146
0.9227635,0.2303275,-0.020818956196308136,-0.021740812808275223
0.968746,0.2303275,-0.002955429255962372,0.007668280974030495
0.3974565,0.2303275,-0.3357749283313751,0.10671849548816681
0.379313,0.9227635,0.31751781702041626,0.07836723327636719
0.9396375,0.9923575,0.7238626480102539,-0.015834875404834747
0.883917,0.70715,-0.005809221416711807,-0.3765358328819275
0.1499585,0.9751315,0.1658358871936798,0.029707234352827072
0.9549315,0.2303275,-0.005819849669933319,0.005808321759104729
0.0248685,0.784224,0.004557646811008453,0.04442235082387924
0.9549315,0.0025,0.004079505801200867,-0.007131393998861313
0.962017,0.6905205,-0.0379478745162487,-0.5832940340042114
0.116083,0.9811865,0.23252557218074799,0.027173638343811035
0.894291,0.0025,0.012435982003808022,-0.00590689480304718
0.79832,0.873088,0.21299079060554504,-0.09087137877941132
0.82512,0.379313,-0.22673146426677704,-0.3909747898578644
0.9042175,0.0603625,0.018452290445566177,0.01070534996688366
0.883917,0.3094795,-0.14043278992176056,-0.25582078099250793
0.0957825,0.434336,-0.04935241863131523,0.30081695318222046
0.2607535,0.6025435,0.048348408192396164,0.2978471517562866
0.9227635,0.2766015,-0.03615975007414818,-0.07148908078670502
0.2607535,0.79832,0.1947442889213562,0.2573067843914032
0.9811865,0.620687,-0.015103645622730255,-0.2714043855667114
0.9975,0.29285,-0.0016317218542099,0.0038981251418590546
0.0025,0.6385875,-0.002792093902826309,0.014123877510428429
0.673533,0.7392465,0.1511283665895462,-0.10330991446971893
0.245324,0.3614125,-0.1715579330921173,0.28765788674354553
0.2607535,0.4158095,-0.1248588114976883,0.28138208389282227
0.052524,0.837816,0.004067130386829376,0.08145174384117126
0.2303275,0.861798,0.16993559896945953,0.2138863354921341
0.9751315,0.9227635,-0.0334663949906826,-0.656711220741272
0.2303275,0.0957825,-0.08519642055034637,0.04219459369778633
0.49058,0.17488,-0.3841908574104309,0.006428994238376617
0.565664,0.162184,-0.37425917387008667,-0.0669344961643219
0.894291,0.326467,-0.12989497184753418,-0.26249945163726807
0.931404,0.986924,0.6327667236328125,-0.02986292913556099
0.5841905,0.215776,-0.3652697205543518,-0.0940399020910263
0.013076,0.82512,0.003408346325159073,0.01868920587003231
0.9923575,0.9549315,-0.029834415763616562,-0.5117080211639404
0.434336,0.962017,0.4612440764904022,0.026958391070365906
0.82512,0.20168,-0.14115266501903534,-0.14515863358974457
0.837816,0.9549315,0.4459136128425598,-0.031356554478406906
0.052524,0.245324,-0.030887816101312637,0.06500085443258286
0.837816,0.031254,0.026210570707917213,0.0019046515226364136
0.9042175,0.4158095,-0.1535532921552658,-0.4348403811454773
0.962017,0.4529985,-0.036158282309770584,-0.20329749584197998
0.326467,0.0603625,-0.1057257354259491,0.021839510649442673
0.116083,0.0248685,0.005301428958773613,-0.0032132938504219055
0.82512,0.17488,-0.09879778325557709,-0.09706377983093262
0.3094795,0.9923575,0.8087828159332275,0.002571798861026764
0.17488,0.3614125,-0.1459685117006302,0.3123416304588318
0.9396375,0.3974565,-0.06666940450668335,-0.22437570989131927
0.883917,0.379313,-0.18635548651218414,-0.4167935252189636
0.9042175,0.0248685,0.015118123963475227,0.0009289756417274475
0.3614125,0.947476,0.32363009452819824,0.05897069722414017
0.2766015,0.1499585,-0.22282524406909943,0.12247529625892639
0.037983,0.883917,-0.013566218316555023,0.056555673480033875
0.9975,0.0076425,-0.0015450045466423035,-0.002999287098646164
0.20168,0.50942,-0.029241349548101425,0.35847508907318115
0.086295,0.49058,-0.02062765508890152,0.31482717394828796
0.0076425,0.5470015,-0.0007757842540740967,0.05095265805721283
0.6905205,0.031254,-0.01928063854575157,-0.009617067873477936
0.2607535,0.17488,-0.23312132060527802,0.1455942541360855
0.0188135,0.037983,0.0006437301635742188,-0.0033719204366207123
0.0248685,0.4158095,-0.005051132291555405,0.1393204629421234
