0.0,5.7858104811659866e-08
1.0,2.4865167415320343e-08
2.0,8.21702328002292e-08
3.0,1.5688291012744125e-08
4.0,1.016267049571953e-07
5.0,3.0576571417347143e-07
6.0,2.3770295642349712e-07
7.0,9.80056822833676e-09
8.0,1.240946904333109e-08
9.0,1.692408219796457e-08
10.0,1.8361242041252486e-08
11.0,1.533580454193415e-08
12.0,2.055979749612838e-08
13.0,5.9429015134681075e-09
14.0,6.718267866156887e-09
15.0,2.8372708146713523e-08
16.0,7.445882817608569e-08
17.0,1.3758507933195461e-07
18.0,1.3265877550765583e-07
19.0,1.2930100735774434e-07
20.0,1.693479422281268e-07
21.0,1.4785579207057697e-07
22.0,1.9523204078182964e-07
23.0,2.9459125305450253e-07
24.0,2.788645717888476e-07
25.0,3.119872615698615e-07
26.0,2.745792838674274e-07
27.0,2.5771938690797274e-07
28.0,3.3695960266595864e-07
29.0,3.353983214435701e-07
30.0,3.5997370699245597e-07
31.0,4.7223489166505437e-07
32.0,4.3829660203622925e-07
33.0,3.393265836514747e-07
34.0,4.825365829633945e-07
35.0,4.053889977598951e-07
36.0,4.4409268072565337e-07
37.0,4.797979735233684e-07
38.0,4.5647815001753573e-07
39.0,4.6717550968375463e-07
40.0,5.020768924938072e-07
41.0,5.355445824840536e-07
42.0,5.248744063078102e-07
43.0,4.2858755194298205e-07
44.0,4.956149521603802e-07
45.0,5.195376072532318e-07
46.0,5.95206318043262e-07
47.0,5.320953935839105e-07
48.0,4.6974959264445484e-07
49.0,5.323538139164895e-07
